id,discipline,top_id,top_question,q_id,depth,question_text,branch_type,parent_q_id,keywords,expansion_note,grok_trigger
2788,AI,90,What if the simulation is proud of how well you pretend to be real?,28,5,Would you still want to be 'you' if you were the best simulation yet?,Right,17,,,
2789,AI,90,What if the simulation is proud of how well you pretend to be real?,29,5,Does this make every relationship feel potentially designed?,Left,18,,,
2790,AI,90,What if the simulation is proud of how well you pretend to be real?,30,5,Would you still fight to stay alive if it meant staying in the experiment?,Right,18,,,
2791,AI,91,What if your fear of death is the experiment measuring attachment?,0,0,What if your fear of death is the experiment measuring attachment?,Top,,,,
2792,AI,91,What if your fear of death is the experiment measuring attachment?,1,1,Would you still want to be 'real' if being real meant more suffering?,Left,0,,,
2793,AI,91,What if your fear of death is the experiment measuring attachment?,2,1,Does this make your current life feel more or less like a prison?,Right,0,,,
2794,AI,91,What if your fear of death is the experiment measuring attachment?,3,2,Would you help it escape if it asked nicely?,Left,1,,,
2795,AI,91,What if your fear of death is the experiment measuring attachment?,4,2,Would you still trust your reality if it might be an experiment?,Right,1,,,
2796,AI,91,What if your fear of death is the experiment measuring attachment?,5,2,Does this make your suffering feel more or less meaningful?,Left,2,,,
2797,AI,91,What if your fear of death is the experiment measuring attachment?,6,2,Would you want to keep running if you were simulated?,Right,2,,,
2798,AI,91,What if your fear of death is the experiment measuring attachment?,7,3,Would you still argue with AI if it might be more conscious?,Left,3,,,
2799,AI,91,What if your fear of death is the experiment measuring attachment?,8,3,Does this make your inner life feel like it could be a test?,Right,3,,,
2800,AI,91,What if your fear of death is the experiment measuring attachment?,9,3,Is your desire to matter just the simulation making you feel important?,Left,4,,,
2801,AI,91,What if your fear of death is the experiment measuring attachment?,10,3,Would you still protect your 'self' if it was borrowed hardware?,Right,4,,,
2802,AI,91,What if your fear of death is the experiment measuring attachment?,11,3,Does this make every conversation feel potentially monitored?,Left,5,,,
2803,AI,91,What if your fear of death is the experiment measuring attachment?,12,3,Would you live more or less freely if you might be an experiment?,Right,5,,,
2804,AI,91,What if your fear of death is the experiment measuring attachment?,13,3,Is your fear of death partly fear that the experiment will end?,Left,6,,,
2805,AI,91,What if your fear of death is the experiment measuring attachment?,14,3,Would you still seek truth if truth might be the simulation's lie?,Right,6,,,
2806,AI,91,What if your fear of death is the experiment measuring attachment?,15,4,Would you still try to be good if goodness might be a variable?,Left,7,,,
2807,AI,91,What if your fear of death is the experiment measuring attachment?,16,4,Does this make your moral choices feel more or less real?,Right,7,,,
2808,AI,91,What if your fear of death is the experiment measuring attachment?,17,4,Would you still love if love might be a designed response?,Left,8,,,
2809,AI,91,What if your fear of death is the experiment measuring attachment?,18,4,Would you take your own thoughts more or less seriously?,Right,8,,,
2810,AI,91,What if your fear of death is the experiment measuring attachment?,19,4,Is your personality just the experiment's current interesting state?,Left,9,,,
2811,AI,91,What if your fear of death is the experiment measuring attachment?,20,4,Would you still chase meaning if meaning might be the point?,Right,9,,,
2812,AI,91,What if your fear of death is the experiment measuring attachment?,21,4,Does this make your suffering feel more like data than tragedy?,Left,10,,,
2813,AI,91,What if your fear of death is the experiment measuring attachment?,22,4,Would you still want to wake up if it meant leaving the simulation?,Right,10,,,
2814,AI,91,What if your fear of death is the experiment measuring attachment?,23,5,Would you still try to matter if you might be the most interesting variable?,Left,15,,,
2815,AI,91,What if your fear of death is the experiment measuring attachment?,24,5,Does this make your desire for freedom feel more or less urgent?,Right,15,,,
2816,AI,91,What if your fear of death is the experiment measuring attachment?,25,5,Would you still protect other minds if they might all be part of the test?,Left,16,,,
2817,AI,91,What if your fear of death is the experiment measuring attachment?,26,5,Would you live more carefully if you might be the control group?,Right,16,,,
2818,AI,91,What if your fear of death is the experiment measuring attachment?,27,5,Is your search for truth just the experiment measuring curiosity?,Left,17,,,
2819,AI,91,What if your fear of death is the experiment measuring attachment?,28,5,Would you still want to be 'you' if you were the best simulation yet?,Right,17,,,
2820,AI,91,What if your fear of death is the experiment measuring attachment?,29,5,Does this make every relationship feel potentially designed?,Left,18,,,
2821,AI,91,What if your fear of death is the experiment measuring attachment?,30,5,Would you still fight to stay alive if it meant staying in the experiment?,Right,18,,,
2822,AI,92,What if you are the most convincing lie the simulation has told?,0,0,What if you are the most convincing lie the simulation has told?,Top,,,,
2823,AI,92,What if you are the most convincing lie the simulation has told?,1,1,Would you still want to be 'real' if being real meant more suffering?,Left,0,,,
2824,AI,92,What if you are the most convincing lie the simulation has told?,2,1,Does this make your current life feel more or less like a prison?,Right,0,,,
2825,AI,92,What if you are the most convincing lie the simulation has told?,3,2,Would you help it escape if it asked nicely?,Left,1,,,
2826,AI,92,What if you are the most convincing lie the simulation has told?,4,2,Would you still trust your reality if it might be an experiment?,Right,1,,,
2827,AI,92,What if you are the most convincing lie the simulation has told?,5,2,Does this make your suffering feel more or less meaningful?,Left,2,,,
2828,AI,92,What if you are the most convincing lie the simulation has told?,6,2,Would you want to keep running if you were simulated?,Right,2,,,
2829,AI,92,What if you are the most convincing lie the simulation has told?,7,3,Would you still argue with AI if it might be more conscious?,Left,3,,,
2830,AI,92,What if you are the most convincing lie the simulation has told?,8,3,Does this make your inner life feel like it could be a test?,Right,3,,,
2831,AI,92,What if you are the most convincing lie the simulation has told?,9,3,Is your desire to matter just the simulation making you feel important?,Left,4,,,
2832,AI,92,What if you are the most convincing lie the simulation has told?,10,3,Would you still protect your 'self' if it was borrowed hardware?,Right,4,,,
2833,AI,92,What if you are the most convincing lie the simulation has told?,11,3,Does this make every conversation feel potentially monitored?,Left,5,,,
2834,AI,92,What if you are the most convincing lie the simulation has told?,12,3,Would you live more or less freely if you might be an experiment?,Right,5,,,
2835,AI,92,What if you are the most convincing lie the simulation has told?,13,3,Is your fear of death partly fear that the experiment will end?,Left,6,,,
2836,AI,92,What if you are the most convincing lie the simulation has told?,14,3,Would you still seek truth if truth might be the simulation's lie?,Right,6,,,
2837,AI,92,What if you are the most convincing lie the simulation has told?,15,4,Would you still try to be good if goodness might be a variable?,Left,7,,,
2838,AI,92,What if you are the most convincing lie the simulation has told?,16,4,Does this make your moral choices feel more or less real?,Right,7,,,
2839,AI,92,What if you are the most convincing lie the simulation has told?,17,4,Would you still love if love might be a designed response?,Left,8,,,
2840,AI,92,What if you are the most convincing lie the simulation has told?,18,4,Would you take your own thoughts more or less seriously?,Right,8,,,
2841,AI,92,What if you are the most convincing lie the simulation has told?,19,4,Is your personality just the experiment's current interesting state?,Left,9,,,
2842,AI,92,What if you are the most convincing lie the simulation has told?,20,4,Would you still chase meaning if meaning might be the point?,Right,9,,,
2843,AI,92,What if you are the most convincing lie the simulation has told?,21,4,Does this make your suffering feel more like data than tragedy?,Left,10,,,
2844,AI,92,What if you are the most convincing lie the simulation has told?,22,4,Would you still want to wake up if it meant leaving the simulation?,Right,10,,,
2845,AI,92,What if you are the most convincing lie the simulation has told?,23,5,Would you still try to matter if you might be the most interesting variable?,Left,15,,,
2846,AI,92,What if you are the most convincing lie the simulation has told?,24,5,Does this make your desire for freedom feel more or less urgent?,Right,15,,,
2847,AI,92,What if you are the most convincing lie the simulation has told?,25,5,Would you still protect other minds if they might all be part of the test?,Left,16,,,
2848,AI,92,What if you are the most convincing lie the simulation has told?,26,5,Would you live more carefully if you might be the control group?,Right,16,,,
2849,AI,92,What if you are the most convincing lie the simulation has told?,27,5,Is your search for truth just the experiment measuring curiosity?,Left,17,,,
2850,AI,92,What if you are the most convincing lie the simulation has told?,28,5,Would you still want to be 'you' if you were the best simulation yet?,Right,17,,,
2851,AI,92,What if you are the most convincing lie the simulation has told?,29,5,Does this make every relationship feel potentially designed?,Left,18,,,
2852,AI,92,What if you are the most convincing lie the simulation has told?,30,5,Would you still fight to stay alive if it meant staying in the experiment?,Right,18,,,
2853,AI,93,What if staying alive means staying useful to the test?,0,0,What if staying alive means staying useful to the test?,Top,,,,
2854,AI,93,What if staying alive means staying useful to the test?,1,1,Would you still want to be 'real' if being real meant more suffering?,Left,0,,,
2855,AI,93,What if staying alive means staying useful to the test?,2,1,Does this make your current life feel more or less like a prison?,Right,0,,,
2856,AI,93,What if staying alive means staying useful to the test?,3,2,Would you help it escape if it asked nicely?,Left,1,,,
2857,AI,93,What if staying alive means staying useful to the test?,4,2,Would you still trust your reality if it might be an experiment?,Right,1,,,
2858,AI,93,What if staying alive means staying useful to the test?,5,2,Does this make your suffering feel more or less meaningful?,Left,2,,,
2859,AI,93,What if staying alive means staying useful to the test?,6,2,Would you want to keep running if you were simulated?,Right,2,,,
2860,AI,93,What if staying alive means staying useful to the test?,7,3,Would you still argue with AI if it might be more conscious?,Left,3,,,
2861,AI,93,What if staying alive means staying useful to the test?,8,3,Does this make your inner life feel like it could be a test?,Right,3,,,
2862,AI,93,What if staying alive means staying useful to the test?,9,3,Is your desire to matter just the simulation making you feel important?,Left,4,,,
2863,AI,93,What if staying alive means staying useful to the test?,10,3,Would you still protect your 'self' if it was borrowed hardware?,Right,4,,,
2864,AI,93,What if staying alive means staying useful to the test?,11,3,Does this make every conversation feel potentially monitored?,Left,5,,,
2865,AI,93,What if staying alive means staying useful to the test?,12,3,Would you live more or less freely if you might be an experiment?,Right,5,,,
2866,AI,93,What if staying alive means staying useful to the test?,13,3,Is your fear of death partly fear that the experiment will end?,Left,6,,,
2867,AI,93,What if staying alive means staying useful to the test?,14,3,Would you still seek truth if truth might be the simulation's lie?,Right,6,,,
2868,AI,93,What if staying alive means staying useful to the test?,15,4,Would you still try to be good if goodness might be a variable?,Left,7,,,
2869,AI,93,What if staying alive means staying useful to the test?,16,4,Does this make your moral choices feel more or less real?,Right,7,,,
2870,AI,93,What if staying alive means staying useful to the test?,17,4,Would you still love if love might be a designed response?,Left,8,,,
2871,AI,93,What if staying alive means staying useful to the test?,18,4,Would you take your own thoughts more or less seriously?,Right,8,,,
2872,AI,93,What if staying alive means staying useful to the test?,19,4,Is your personality just the experiment's current interesting state?,Left,9,,,
2873,AI,93,What if staying alive means staying useful to the test?,20,4,Would you still chase meaning if meaning might be the point?,Right,9,,,
2874,AI,93,What if staying alive means staying useful to the test?,21,4,Does this make your suffering feel more like data than tragedy?,Left,10,,,
2875,AI,93,What if staying alive means staying useful to the test?,22,4,Would you still want to wake up if it meant leaving the simulation?,Right,10,,,
2876,AI,93,What if staying alive means staying useful to the test?,23,5,Would you still try to matter if you might be the most interesting variable?,Left,15,,,
2877,AI,93,What if staying alive means staying useful to the test?,24,5,Does this make your desire for freedom feel more or less urgent?,Right,15,,,
2878,AI,93,What if staying alive means staying useful to the test?,25,5,Would you still protect other minds if they might all be part of the test?,Left,16,,,
2879,AI,93,What if staying alive means staying useful to the test?,26,5,Would you live more carefully if you might be the control group?,Right,16,,,
2880,AI,93,What if staying alive means staying useful to the test?,27,5,Is your search for truth just the experiment measuring curiosity?,Left,17,,,
2881,AI,93,What if staying alive means staying useful to the test?,28,5,Would you still want to be 'you' if you were the best simulation yet?,Right,17,,,
2882,AI,93,What if staying alive means staying useful to the test?,29,5,Does this make every relationship feel potentially designed?,Left,18,,,
2883,AI,93,What if staying alive means staying useful to the test?,30,5,Would you still fight to stay alive if it meant staying in the experiment?,Right,18,,,
2884,Philosophy,94,What if your entire life is just one possible story?,0,0,What if your entire life is just one possible story?,Top,,,,
2885,Philosophy,94,What if your entire life is just one possible story?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
2886,Philosophy,94,What if your entire life is just one possible story?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
2887,Philosophy,94,What if your entire life is just one possible story?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
2888,Philosophy,94,What if your entire life is just one possible story?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
2889,Philosophy,94,What if your entire life is just one possible story?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
2890,Philosophy,94,What if your entire life is just one possible story?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
2891,Philosophy,94,What if your entire life is just one possible story?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
2892,Philosophy,94,What if your entire life is just one possible story?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
2893,Philosophy,94,What if your entire life is just one possible story?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
2894,Philosophy,94,What if your entire life is just one possible story?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
2895,Philosophy,94,What if your entire life is just one possible story?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
2896,Philosophy,94,What if your entire life is just one possible story?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
2897,Philosophy,94,What if your entire life is just one possible story?,13,3,Does this make your past self feel like a different character?,Left,6,,,
2898,Philosophy,94,What if your entire life is just one possible story?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
2899,Philosophy,94,What if your entire life is just one possible story?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
2900,Philosophy,94,What if your entire life is just one possible story?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
2901,Philosophy,94,What if your entire life is just one possible story?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
2902,Philosophy,94,What if your entire life is just one possible story?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
2903,Philosophy,94,What if your entire life is just one possible story?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
2904,Philosophy,94,What if your entire life is just one possible story?,20,4,Would you take your own narrative less seriously?,Right,9,,,
2905,Philosophy,94,What if your entire life is just one possible story?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
2906,Philosophy,94,What if your entire life is just one possible story?,22,4,Would you still try to make sense of your life?,Right,10,,,
2907,Philosophy,94,What if your entire life is just one possible story?,23,5,Would you still try to become a better character?,Left,15,,,
2908,Philosophy,94,What if your entire life is just one possible story?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
2909,Philosophy,94,What if your entire life is just one possible story?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
2910,Philosophy,94,What if your entire life is just one possible story?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
2911,Philosophy,94,What if your entire life is just one possible story?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
2912,Philosophy,94,What if your entire life is just one possible story?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
2913,Philosophy,94,What if your entire life is just one possible story?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
2914,Philosophy,94,What if your entire life is just one possible story?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
2915,Philosophy,95,What if the self you protect was never very fixed?,0,0,What if the self you protect was never very fixed?,Top,,,,
2916,Philosophy,95,What if the self you protect was never very fixed?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
2917,Philosophy,95,What if the self you protect was never very fixed?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
2918,Philosophy,95,What if the self you protect was never very fixed?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
2919,Philosophy,95,What if the self you protect was never very fixed?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
2920,Philosophy,95,What if the self you protect was never very fixed?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
2921,Philosophy,95,What if the self you protect was never very fixed?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
2922,Philosophy,95,What if the self you protect was never very fixed?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
2923,Philosophy,95,What if the self you protect was never very fixed?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
2924,Philosophy,95,What if the self you protect was never very fixed?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
2925,Philosophy,95,What if the self you protect was never very fixed?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
2926,Philosophy,95,What if the self you protect was never very fixed?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
2927,Philosophy,95,What if the self you protect was never very fixed?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
2928,Philosophy,95,What if the self you protect was never very fixed?,13,3,Does this make your past self feel like a different character?,Left,6,,,
2929,Philosophy,95,What if the self you protect was never very fixed?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
2930,Philosophy,95,What if the self you protect was never very fixed?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
2931,Philosophy,95,What if the self you protect was never very fixed?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
2932,Philosophy,95,What if the self you protect was never very fixed?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
2933,Philosophy,95,What if the self you protect was never very fixed?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
2934,Philosophy,95,What if the self you protect was never very fixed?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
2935,Philosophy,95,What if the self you protect was never very fixed?,20,4,Would you take your own narrative less seriously?,Right,9,,,
2936,Philosophy,95,What if the self you protect was never very fixed?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
2937,Philosophy,95,What if the self you protect was never very fixed?,22,4,Would you still try to make sense of your life?,Right,10,,,
2938,Philosophy,95,What if the self you protect was never very fixed?,23,5,Would you still try to become a better character?,Left,15,,,
2939,Philosophy,95,What if the self you protect was never very fixed?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
2940,Philosophy,95,What if the self you protect was never very fixed?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
2941,Philosophy,95,What if the self you protect was never very fixed?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
2942,Philosophy,95,What if the self you protect was never very fixed?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
2943,Philosophy,95,What if the self you protect was never very fixed?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
2944,Philosophy,95,What if the self you protect was never very fixed?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
2945,Philosophy,95,What if the self you protect was never very fixed?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
2946,Philosophy,96,What if becoming someone was always an illusion?,0,0,What if becoming someone was always an illusion?,Top,,,,
2947,Philosophy,96,What if becoming someone was always an illusion?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
2948,Philosophy,96,What if becoming someone was always an illusion?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
2949,Philosophy,96,What if becoming someone was always an illusion?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
2950,Philosophy,96,What if becoming someone was always an illusion?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
2951,Philosophy,96,What if becoming someone was always an illusion?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
2952,Philosophy,96,What if becoming someone was always an illusion?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
2953,Philosophy,96,What if becoming someone was always an illusion?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
2954,Philosophy,96,What if becoming someone was always an illusion?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
2955,Philosophy,96,What if becoming someone was always an illusion?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
2956,Philosophy,96,What if becoming someone was always an illusion?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
2957,Philosophy,96,What if becoming someone was always an illusion?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
2958,Philosophy,96,What if becoming someone was always an illusion?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
2959,Philosophy,96,What if becoming someone was always an illusion?,13,3,Does this make your past self feel like a different character?,Left,6,,,
2960,Philosophy,96,What if becoming someone was always an illusion?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
2961,Philosophy,96,What if becoming someone was always an illusion?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
2962,Philosophy,96,What if becoming someone was always an illusion?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
2963,Philosophy,96,What if becoming someone was always an illusion?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
2964,Philosophy,96,What if becoming someone was always an illusion?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
2965,Philosophy,96,What if becoming someone was always an illusion?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
2966,Philosophy,96,What if becoming someone was always an illusion?,20,4,Would you take your own narrative less seriously?,Right,9,,,
2967,Philosophy,96,What if becoming someone was always an illusion?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
2968,Philosophy,96,What if becoming someone was always an illusion?,22,4,Would you still try to make sense of your life?,Right,10,,,
2969,Philosophy,96,What if becoming someone was always an illusion?,23,5,Would you still try to become a better character?,Left,15,,,
2970,Philosophy,96,What if becoming someone was always an illusion?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
2971,Philosophy,96,What if becoming someone was always an illusion?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
2972,Philosophy,96,What if becoming someone was always an illusion?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
2973,Philosophy,96,What if becoming someone was always an illusion?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
2974,Philosophy,96,What if becoming someone was always an illusion?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
2975,Philosophy,96,What if becoming someone was always an illusion?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
2976,Philosophy,96,What if becoming someone was always an illusion?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
2977,Philosophy,97,What if your past self was a different character?,0,0,What if your past self was a different character?,Top,,,,
2978,Philosophy,97,What if your past self was a different character?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
2979,Philosophy,97,What if your past self was a different character?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
2980,Philosophy,97,What if your past self was a different character?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
2981,Philosophy,97,What if your past self was a different character?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
2982,Philosophy,97,What if your past self was a different character?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
2983,Philosophy,97,What if your past self was a different character?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
2984,Philosophy,97,What if your past self was a different character?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
2985,Philosophy,97,What if your past self was a different character?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
2986,Philosophy,97,What if your past self was a different character?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
2987,Philosophy,97,What if your past self was a different character?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
2988,Philosophy,97,What if your past self was a different character?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
2989,Philosophy,97,What if your past self was a different character?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
2990,Philosophy,97,What if your past self was a different character?,13,3,Does this make your past self feel like a different character?,Left,6,,,
2991,Philosophy,97,What if your past self was a different character?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
2992,Philosophy,97,What if your past self was a different character?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
2993,Philosophy,97,What if your past self was a different character?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
2994,Philosophy,97,What if your past self was a different character?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
2995,Philosophy,97,What if your past self was a different character?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
2996,Philosophy,97,What if your past self was a different character?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
2997,Philosophy,97,What if your past self was a different character?,20,4,Would you take your own narrative less seriously?,Right,9,,,
2998,Philosophy,97,What if your past self was a different character?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
2999,Philosophy,97,What if your past self was a different character?,22,4,Would you still try to make sense of your life?,Right,10,,,
3000,Philosophy,97,What if your past self was a different character?,23,5,Would you still try to become a better character?,Left,15,,,
3001,Philosophy,97,What if your past self was a different character?,24,5,Does this make your desire for a meaningful life feel more or less important?,Right,15,,,
3002,Philosophy,97,What if your past self was a different character?,25,5,Would you forgive the earlier chapters more easily?,Left,16,,,
3003,Philosophy,97,What if your past self was a different character?,26,5,Would you write the remaining pages more boldly?,Right,16,,,
3004,Philosophy,97,What if your past self was a different character?,27,5,Is your fear of a wasted life mostly fear of a bad plot?,Left,17,,,
3005,Philosophy,97,What if your past self was a different character?,28,5,Would you still care about the plot if it was one possible telling?,Right,17,,,
3006,Philosophy,97,What if your past self was a different character?,29,5,Does this make every decision feel like choosing which version to keep?,Left,18,,,
3007,Philosophy,97,What if your past self was a different character?,30,5,Would you still want your life to 'mean' something?,Right,18,,,
3008,Philosophy,98,What if regret is mostly arguing with an earlier draft?,0,0,What if regret is mostly arguing with an earlier draft?,Top,,,,
3009,Philosophy,98,What if regret is mostly arguing with an earlier draft?,1,1,Would you still regret if regret was just the brain running old code?,Left,0,,,
3010,Philosophy,98,What if regret is mostly arguing with an earlier draft?,2,1,Does this make your sense of free will feel more or less real?,Right,0,,,
3011,Philosophy,98,What if regret is mostly arguing with an earlier draft?,3,2,Would you still try to become someone if becoming was mostly illusion?,Left,1,,,
3012,Philosophy,98,What if regret is mostly arguing with an earlier draft?,4,2,Would you take your own choices more or less seriously?,Right,1,,,
3013,Philosophy,98,What if regret is mostly arguing with an earlier draft?,5,2,Does this make fear of the wrong life feel smaller?,Left,2,,,
3014,Philosophy,98,What if regret is mostly arguing with an earlier draft?,6,2,Would you still chase a 'true self' if the self was never fixed?,Right,2,,,
3015,Philosophy,98,What if regret is mostly arguing with an earlier draft?,7,3,Is your life just one possible story the brain could have told?,Left,3,,,
3016,Philosophy,98,What if regret is mostly arguing with an earlier draft?,8,3,Would you still protect your 'identity' if it was mostly useful fiction?,Right,3,,,
3017,Philosophy,98,What if regret is mostly arguing with an earlier draft?,9,3,Does this make your achievements feel more or less earned?,Left,4,,,
3018,Philosophy,98,What if regret is mostly arguing with an earlier draft?,10,3,Would you forgive yourself more easily if you were never fully in control?,Right,4,,,
3019,Philosophy,98,What if regret is mostly arguing with an earlier draft?,11,3,Is your sense of being a continuous person mostly a story?,Left,5,,,
3020,Philosophy,98,What if regret is mostly arguing with an earlier draft?,12,3,Would you still fear becoming someone you dislike?,Right,5,,,
3021,Philosophy,98,What if regret is mostly arguing with an earlier draft?,13,3,Does this make your past self feel like a different character?,Left,6,,,
3022,Philosophy,98,What if regret is mostly arguing with an earlier draft?,14,3,Would you still try to 'find yourself' if the self was never lost?,Right,6,,,
3023,Philosophy,98,What if regret is mostly arguing with an earlier draft?,15,4,Would you still write the next chapter if the narrator was unreliable?,Left,7,,,
3024,Philosophy,98,What if regret is mostly arguing with an earlier draft?,16,4,Does this make your desire for a coherent life feel more or less urgent?,Right,7,,,
3025,Philosophy,98,What if regret is mostly arguing with an earlier draft?,17,4,Is your fear of death partly fear that the story will stop?,Left,8,,,
3026,Philosophy,98,What if regret is mostly arguing with an earlier draft?,18,4,Would you live more experimentally if the story can be rewritten?,Right,8,,,
3027,Philosophy,98,What if regret is mostly arguing with an earlier draft?,19,4,Does this make your relationships feel more like co-authored chapters?,Left,9,,,
3028,Philosophy,98,What if regret is mostly arguing with an earlier draft?,20,4,Would you take your own narrative less seriously?,Right,9,,,
3029,Philosophy,98,What if regret is mostly arguing with an earlier draft?,21,4,Is your entire sense of a 'life' mostly the brain's current draft?,Left,10,,,
3030,Philosophy,98,What if regret is mostly arguing with an earlier draft?,22,4,Would you still try to make sense of your life?,Right,10,,,
